AGNO;RBD;DGV_RBD;NOM_RBD;LET_RBD;NUM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2008;25936;5;ESCUELA BASICA NUEVO HORIZONTE;.;168;13;13201;PUENTE ALTO;3;0;110;38;38;30;49;35;52;38;30;310;50;46;49;41;37;28;21;30;302;3;3;2;0;0;2;2;0;12;2;1;1;0;0;1;2;0;7;1;1;1;1;0;0;0;0;4;2;1;0;0;0;0;1;0;4;2;0;0;0;0;1;0;0;3;2;0;2;0;1;1;1;0;7
2008;25936;5;ESCUELA BASICA NUEVO HORIZONTE;.;168;13;13201;PUENTE ALTO;3;0;310;14;0;0;0;0;0;0;0;14;25;0;0;0;0;0;0;0;25;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25938;1;LICEO DE ADULTOS CEIA LA PINTANA;.;0;13;13112;LA PINTANA;2;0;160;0;5;11;10;0;0;0;0;26;0;12;12;16;0;0;0;0;40;0;2;8;14;0;0;0;0;24;0;5;9;20;0;0;0;0;34;0;4;10;15;0;0;0;0;29;0;5;13;18;0;0;0;0;36;0;0;1;3;0;0;0;0;4;0;0;0;3;0;0;0;0;3
2008;25938;1;LICEO DE ADULTOS CEIA LA PINTANA;.;0;13;13112;LA PINTANA;2;0;361;0;0;13;0;0;0;0;0;13;0;0;34;0;0;0;0;0;34;0;0;14;0;0;0;0;0;14;0;0;7;0;0;0;0;0;7;0;0;16;0;0;0;0;0;16;0;0;19;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2008;25938;1;LICEO DE ADULTOS CEIA LA PINTANA;.;0;13;13112;LA PINTANA;2;0;363;20;0;0;0;0;0;0;0;20;29;0;0;0;0;0;0;0;29;19;0;0;0;0;0;0;0;19;18;0;0;0;0;0;0;0;18;32;0;0;0;0;0;0;0;32;37;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2008;25941;1;ESCUELA BASICA SPRING COLLEGE Nº 2;.;2039;13;13130;SAN MIGUEL;3;0;110;6;8;7;11;14;14;20;10;90;4;5;8;9;6;3;10;12;57;0;0;0;2;1;0;4;0;7;0;0;0;0;2;0;2;0;4;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;3;0;0;1;0;1;0;1;0;3;1;0;0;0;0;1;0;0;2
2008;25944;6;ESC. BAS. PARTHENON COLLEGE;.;130;13;13605;PEÑAFLOR;3;0;110;8;13;10;15;15;13;12;10;96;16;16;17;15;12;9;7;20;112;0;1;1;0;1;0;0;0;3;1;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1
2008;25948;9;COLEGIO DE ADULTOS VALLE DE AZAPA;.;0;13;13128;RENCA;3;0;361;0;0;14;0;0;0;0;0;14;0;0;15;0;0;0;0;0;15;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;8;0;0;0;0;0;8;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25948;9;COLEGIO DE ADULTOS VALLE DE AZAPA;.;0;13;13128;RENCA;3;0;363;6;0;0;0;0;0;0;0;6;16;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;10;11;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25950;0;COLEGIO SEMPER ALTIUS;.;0;13;13110;LA FLORIDA;3;0;310;27;38;0;0;0;0;0;0;65;6;16;0;0;0;0;0;0;22;9;3;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25950;0;COLEGIO SEMPER ALTIUS;.;0;13;13110;LA FLORIDA;3;0;510;0;0;17;20;0;0;0;0;37;0;0;6;2;0;0;0;0;8;0;0;7;3;0;0;0;0;10;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25951;9;COLEGIO DE ADULTOS CARELMAPU DE CONCHALI;.;0;13;13104;CONCHALI;3;0;160;0;1;4;9;0;0;0;0;14;0;4;2;5;0;0;0;0;11;0;0;0;1;0;0;0;0;1;0;0;3;0;0;0;0;0;3;0;0;1;6;0;0;0;0;7;0;2;2;5;0;0;0;0;9;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;25951;9;COLEGIO DE ADULTOS CARELMAPU DE CONCHALI;.;0;13;13104;CONCHALI;3;0;361;0;0;20;0;0;0;0;0;20;0;0;23;0;0;0;0;0;23;0;0;2;0;0;0;0;0;2;0;0;6;0;0;0;0;0;6;0;0;14;0;0;0;0;0;14;0;0;11;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25951;9;COLEGIO DE ADULTOS CARELMAPU DE CONCHALI;.;0;13;13104;CONCHALI;3;0;363;10;0;0;0;0;0;0;0;10;13;0;0;0;0;0;0;0;13;2;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;11;6;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2
2008;25954;3;ESCUELA BASICA Y ESPE NTRA SRA. DE LAS N;.;136;13;13401;SAN BERNARDO;3;0;110;17;12;15;10;13;21;16;0;104;15;11;11;20;11;13;11;0;92;0;2;1;2;2;3;1;0;11;1;1;0;1;0;0;0;0;3;0;1;1;0;0;0;1;0;3;1;0;0;0;1;0;0;0;2;1;1;1;0;0;1;0;0;4;1;2;3;0;1;4;1;0;12
2008;25957;8;ESCUELA BASICA LOS PINITOS;.;2046;13;13110;LA FLORIDA;3;0;110;5;15;12;11;7;13;9;8;80;5;6;4;6;5;4;1;0;31;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;4;1;1;0;2;0;0;1;0;5;0;0;0;0;0;0;0;0;0;1;2;0;1;0;2;1;2;9;0;0;3;1;0;1;0;0;5
2008;25958;4;ESCUELA BASICA MIRASOL DE SANTIAGO;.;2047;13;13101;SANTIAGO;4;0;110;16;10;15;13;5;4;0;0;63;11;16;11;13;2;8;0;0;61;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2008;25959;4;ESCUELA HOSPITAL SAN JUAN DE DIOS;.;2048;13;13101;SANTIAGO;3;0;110;0;0;1;0;0;1;0;0;2;0;0;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2008;25960;8;CENTRO EDUCACIONAL PADRE ALBERTO HURTADO;.;0;13;13401;SAN BERNARDO;1;0;110;43;47;40;48;41;50;34;47;350;47;39;45;42;47;39;50;39;348;1;2;3;0;2;1;1;0;10;0;2;1;1;0;0;3;1;8;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;0;6;0;2;3;0;0;0;1;2;8
2008;25960;8;CENTRO EDUCACIONAL PADRE ALBERTO HURTADO;.;0;13;13401;SAN BERNARDO;1;0;160;0;0;0;4;0;0;0;0;4;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25960;8;CENTRO EDUCACIONAL PADRE ALBERTO HURTADO;.;0;13;13401;SAN BERNARDO;1;0;310;39;40;0;0;0;0;0;0;79;41;45;0;0;0;0;0;0;86;4;2;0;0;0;0;0;0;6;5;2;0;0;0;0;0;0;7;1;1;0;0;0;0;0;0;2;5;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2008;25960;8;CENTRO EDUCACIONAL PADRE ALBERTO HURTADO;.;0;13;13401;SAN BERNARDO;1;0;361;0;0;19;0;0;0;0;0;19;0;0;27;0;0;0;0;0;27;0;0;3;0;0;0;0;0;3;0;0;4;0;0;0;0;0;4;0;0;16;0;0;0;0;0;16;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25960;8;CENTRO EDUCACIONAL PADRE ALBERTO HURTADO;.;0;13;13401;SAN BERNARDO;1;0;363;13;0;0;0;0;0;0;0;13;21;0;0;0;0;0;0;0;21;8;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;13;12;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25960;8;CENTRO EDUCACIONAL PADRE ALBERTO HURTADO;.;0;13;13401;SAN BERNARDO;1;0;510;0;0;40;29;0;0;0;0;69;0;0;30;36;0;0;0;0;66;0;0;1;3;0;0;0;0;4;0;0;5;1;0;0;0;0;6;0;0;4;0;0;0;0;0;4;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25961;6;COLEGIO PALMARES;.;0;13;13125;QUILICURA;3;0;110;116;113;102;78;86;64;66;48;673;143;121;108;82;76;66;63;63;722;0;2;5;1;2;0;3;1;14;0;0;0;3;2;0;1;4;10;0;1;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;4;0;2;0;1;2;0;1;0;6;1;1;3;1;1;0;0;3;10
2008;25961;6;COLEGIO PALMARES;.;0;13;13125;QUILICURA;3;0;310;56;54;35;19;0;0;0;0;164;55;56;45;34;0;0;0;0;190;2;0;3;0;0;0;0;0;5;6;4;3;0;0;0;0;0;13;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;3
2008;25969;1;AUSTRALIAN COLLEGE TERCER MILENIO;.;0;13;13125;QUILICURA;3;0;310;99;58;26;55;0;0;0;0;238;145;43;47;79;0;0;0;0;314;6;1;2;0;0;0;0;0;9;5;3;1;0;0;0;0;0;9;4;3;1;0;0;0;0;0;8;12;3;5;1;0;0;0;0;21;0;1;1;0;0;0;0;0;2;3;3;1;0;0;0;0;0;7
2008;25970;5;ESCUELA BÁSICA Y ESPECIAL EDUCAR;.;131;13;13605;PEÑAFLOR;3;0;110;16;11;0;0;0;0;0;0;27;14;10;0;0;0;0;0;0;24;3;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25976;4;ESCUELA DE PARVULOS JARDIN DEL ARCOIRIS;.;137;13;13404;PAINE;3;0;110;44;11;0;0;0;0;0;0;55;22;8;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
2008;25977;2;COLEGIO PART.DE ADULTOS STA.MARIA DEL TRABAJO EST.CENTRAL;.;0;13;13106;ESTACION CENTRAL;3;0;361;0;0;27;0;0;0;0;0;27;0;0;33;0;0;0;0;0;33;0;0;14;0;0;0;0;0;14;0;0;11;0;0;0;0;0;11;0;0;25;0;0;0;0;0;25;0;0;22;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2008;25977;2;COLEGIO PART.DE ADULTOS STA.MARIA DEL TRABAJO EST.CENTRAL;.;0;13;13106;ESTACION CENTRAL;3;0;363;9;0;0;0;0;0;0;0;9;11;0;0;0;0;0;0;0;11;13;0;0;0;0;0;0;0;13;13;0;0;0;0;0;0;0;13;30;0;0;0;0;0;0;0;30;16;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;25978;0;CENTRO EDUCACION DE ADULTOS CEDUCA;.;0;13;13125;QUILICURA;3;0;361;17;0;35;0;0;0;0;0;52;10;0;26;0;0;0;0;0;36;1;0;3;0;0;0;0;0;4;2;0;0;0;0;0;0;0;2;9;0;13;0;0;0;0;0;22;8;0;5;0;0;0;0;0;13;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2
2008;25982;9;CENTRO EDUC. DE ADUL. P. ALBERTO HURTADO;.;0;13;13604;PADRE HURTADO;3;0;160;0;0;0;7;0;0;0;0;7;0;0;0;10;0;0;0;0;10;0;0;0;4;0;0;0;0;4;0;0;0;1;0;0;0;0;1;0;0;0;3;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
2008;25982;9;CENTRO EDUC. DE ADUL. P. ALBERTO HURTADO;.;0;13;13604;PADRE HURTADO;3;0;361;0;0;22;0;0;0;0;0;22;0;0;25;0;0;0;0;0;25;0;0;4;0;0;0;0;0;4;0;0;4;0;0;0;0;0;4;0;0;7;0;0;0;0;0;7;0;0;9;0;0;0;0;0;9;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2008;25982;9;CENTRO EDUC. DE ADUL. P. ALBERTO HURTADO;.;0;13;13604;PADRE HURTADO;3;0;363;24;0;0;0;0;0;0;0;24;34;0;0;0;0;0;0;0;34;10;0;0;0;0;0;0;0;10;5;0;0;0;0;0;0;0;5;14;0;0;0;0;0;0;0;14;11;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;25982;9;CENTRO EDUC. DE ADUL. P. ALBERTO HURTADO;.;0;13;13604;PADRE HURTADO;3;0;460;0;0;0;1;0;0;0;0;1;0;0;0;7;0;0;0;0;7;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25984;5;ALFREDO DREYSE BELSER;.;132;13;13605;PEÑAFLOR;3;0;110;12;23;14;14;10;13;14;0;100;12;8;12;15;10;8;3;0;68;1;0;0;0;2;3;2;0;8;0;0;1;0;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25988;8;COLEGIO JUAN LUIS UNDURRAGA ANINAT;.;0;13;13125;QUILICURA;3;0;110;68;63;57;62;53;56;38;44;441;51;54;53;58;47;56;44;33;396;3;4;4;1;1;4;1;1;19;1;1;2;0;0;1;0;0;5;0;0;2;0;1;0;0;0;3;0;1;1;0;1;0;0;0;3;0;2;1;0;2;3;1;1;10;0;1;2;0;2;0;1;1;7
2008;25988;8;COLEGIO JUAN LUIS UNDURRAGA ANINAT;.;0;13;13125;QUILICURA;3;0;310;37;35;0;0;0;0;0;0;72;36;39;0;0;0;0;0;0;75;3;5;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;5;6;3;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;25988;8;COLEGIO JUAN LUIS UNDURRAGA ANINAT;.;0;13;13125;QUILICURA;3;0;510;0;0;13;19;0;0;0;0;32;0;0;10;8;0;0;0;0;18;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25988;8;COLEGIO JUAN LUIS UNDURRAGA ANINAT;.;0;13;13125;QUILICURA;3;0;610;0;0;15;12;0;0;0;0;27;0;0;24;12;0;0;0;0;36;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25991;8;ESCUELA BASICA Y ESPECIAL AMANKAY;.;2066;13;13302;LAMPA;3;0;110;28;30;23;16;14;0;0;0;111;30;36;30;23;17;0;0;0;136;11;3;3;0;2;0;0;0;19;4;3;2;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2008;25995;0;CENTRO POLITECNICO CARLOS CONDELL;.;0;13;13109;LA CISTERNA;3;0;110;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25995;0;CENTRO POLITECNICO CARLOS CONDELL;.;0;13;13109;LA CISTERNA;3;0;310;72;50;0;0;0;0;0;0;122;36;40;0;0;0;0;0;0;76;12;9;0;0;0;0;0;0;21;3;5;0;0;0;0;0;0;8;18;12;0;0;0;0;0;0;30;9;4;0;0;0;0;0;0;13;2;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;2
2008;25995;0;CENTRO POLITECNICO CARLOS CONDELL;.;0;13;13109;LA CISTERNA;3;0;410;0;0;0;8;0;0;0;0;8;0;0;0;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25995;0;CENTRO POLITECNICO CARLOS CONDELL;.;0;13;13109;LA CISTERNA;3;0;510;0;0;32;18;0;0;0;0;50;0;0;6;5;0;0;0;0;11;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;11;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;25995;0;CENTRO POLITECNICO CARLOS CONDELL;.;0;13;13109;LA CISTERNA;3;0;610;0;0;7;10;0;0;0;0;17;0;0;31;31;0;0;0;0;62;0;0;0;2;0;0;0;0;2;0;0;2;2;0;0;0;0;4;0;0;2;0;0;0;0;0;2;0;0;7;1;0;0;0;0;8;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;25999;3;COLEGIO ALICANTE DEL SOL;.;0;13;13201;PUENTE ALTO;3;0;110;115;113;101;82;88;87;82;112;780;124;92;96;74;95;103;83;95;762;5;5;5;1;2;2;13;4;37;5;2;3;0;0;3;9;3;25;3;0;2;0;0;1;0;1;7;0;0;2;0;1;0;0;1;4;4;2;2;3;2;0;1;1;15;2;1;1;2;0;1;1;0;8
2008;25999;3;COLEGIO ALICANTE DEL SOL;.;0;13;13201;PUENTE ALTO;3;0;310;123;98;99;88;0;0;0;0;408;135;174;134;139;0;0;0;0;582;11;14;3;0;0;0;0;0;28;8;10;0;0;0;0;0;0;18;0;0;3;0;0;0;0;0;3;1;2;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;3;1;1;0;0;0;0;0;0;2
2008;26001;0;COLEGIO ALICANTE DE LA FLORIDA;.;0;13;13110;LA FLORIDA;3;0;110;59;52;60;54;59;80;53;52;469;50;59;55;58;44;39;49;61;415;0;0;1;0;1;0;6;4;12;0;0;2;0;1;3;5;3;14;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;3;0;0;1;0;0;0;0;2;3
2008;26001;0;COLEGIO ALICANTE DE LA FLORIDA;.;0;13;13110;LA FLORIDA;3;0;310;58;51;47;38;0;0;0;0;194;43;64;56;68;0;0;0;0;231;4;2;6;2;0;0;0;0;14;5;2;0;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2
2008;26006;1;COLEGIO ECOLOGICO PAINE;.;0;13;13404;PAINE;3;0;110;19;22;20;13;19;13;16;11;133;20;26;10;16;14;16;15;9;126;1;3;0;0;0;0;0;0;4;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;4;2;1;1;0;1;0;0;1;6
2008;26006;1;COLEGIO ECOLOGICO PAINE;.;0;13;13404;PAINE;3;0;310;11;10;0;0;0;0;0;0;21;9;15;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2008;26009;6;CENTRO EDUC. DE ADUL. EL ALERCE DE PEÑAL;.;0;13;13122;PEÑALOLEN;3;0;163;0;0;0;5;0;0;0;0;5;0;0;0;10;0;0;0;0;10;0;0;0;3;0;0;0;0;3;0;0;0;1;0;0;0;0;1;0;0;0;11;0;0;0;0;11;0;0;0;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;26009;6;CENTRO EDUC. DE ADUL. EL ALERCE DE PEÑAL;.;0;13;13122;PEÑALOLEN;3;0;361;0;0;44;0;0;0;0;0;44;0;0;65;0;0;0;0;0;65;0;0;3;0;0;0;0;0;3;0;0;5;0;0;0;0;0;5;0;0;8;0;0;0;0;0;8;0;0;9;0;0;0;0;0;9;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;26009;6;CENTRO EDUC. DE ADUL. EL ALERCE DE PEÑAL;.;0;13;13122;PEÑALOLEN;3;0;363;32;0;0;0;0;0;0;0;32;50;0;0;0;0;0;0;0;50;13;0;0;0;0;0;0;0;13;11;0;0;0;0;0;0;0;11;20;0;0;0;0;0;0;0;20;13;0;0;0;0;0;0;0;13;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;26012;6;COLEGIO MODERNO  PAINE;.;0;13;13404;PAINE;3;0;110;12;13;17;16;14;15;29;31;147;10;11;14;9;19;20;24;33;140;2;1;3;0;1;2;2;2;13;0;0;0;0;0;0;2;1;3;0;0;1;0;0;1;0;1;3;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;3;0;0;0;0;1;0;1;0;2
2008;26012;6;COLEGIO MODERNO  PAINE;.;0;13;13404;PAINE;3;0;310;42;67;52;73;0;0;0;0;234;51;79;57;90;0;0;0;0;277;8;5;2;1;0;0;0;0;16;3;9;2;1;0;0;0;0;15;4;7;2;1;0;0;0;0;14;1;0;3;0;0;0;0;0;4;2;3;0;0;0;0;0;0;5;0;3;1;0;0;0;0;0;4
2008;26015;0;ESCUELA ESPECIAL MARA DE LOS ANGELES;.;142;13;13402;BUIN;3;1;110;28;11;10;0;0;0;0;0;49;15;12;4;0;0;0;0;0;31;2;3;0;0;0;0;0;0;5;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;26017;7;ESCUELA BASICA KINGS SCHOOL;.;143;13;13401;SAN BERNARDO;3;0;110;11;8;0;11;12;10;10;2;64;9;10;0;8;6;3;9;7;52;2;1;17;1;0;3;0;2;26;1;1;16;0;0;0;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;2;0;0;0;0;0;0;0;2
2008;26017;7;ESCUELA BASICA KINGS SCHOOL;.;143;13;13401;SAN BERNARDO;3;0;310;10;0;0;0;0;0;0;0;10;9;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2008;26023;1;C E I A   CREANDO FUTURO;.;0;13;13101;SANTIAGO;3;0;160;0;0;0;18;0;0;0;0;18;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;26023;1;C E I A   CREANDO FUTURO;.;0;13;13101;SANTIAGO;3;0;361;0;0;76;0;0;0;0;0;76;0;0;55;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;12;0;0;8;0;0;0;0;0;8;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;26023;1;C E I A   CREANDO FUTURO;.;0;13;13101;SANTIAGO;3;0;363;45;0;0;0;0;0;0;0;45;20;0;0;0;0;0;0;0;20;6;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
2008;26025;8;COLEGIO SANTA BARBARA COLLEGE;.;0;13;13105;EL BOSQUE;3;0;110;28;27;16;12;18;21;11;7;140;16;13;15;15;23;18;14;4;118;0;3;0;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;0;0;1;0;1;0;1;3;6;1;2;1;1;1;0;0;10;16;2;1;1;0;2;2;2;4;14
